Fid, TFA_D, SFA_D, PMOO_D, TMA_D
2187, null, null,null,369.4909368926122
1199, null, null,null,388.3208565455432
1119, null, null,null,304.2277016959626
2533, null, null,null,329.99819768489783
2599, null, null,null,379.07570962592933
1869, null, null,null,382.56375232923875
889, null, null,null,124.20291257905954
560, null, null,null,439.7326736562214
2947, null, null,null,436.0887219376199
89, null, null,null,372.43599375945445
1434, null, null,null,484.78413852613744
2724, null, null,null,266.02739257664723
1070, null, null,null,501.57445911926163
2944, null, null,null,325.503060197825
2334, null, null,null,462.79761610450265
2548, null, null,null,369.3563772348228
599, null, null,null,497.78382581393987
200, null, null,null,24.640931455278647
2405, null, null,null,45.40091145488928
189, null, null,null,22.877930323762957
2003, null, null,null,287.9987249214925
427, null, null,null,369.4801949722752
2396, null, null,null,300.62120029198826
60, null, null,null,240.59032892088706
1475, null, null,null,304.97217717594316
2898, null, null,null,313.5091553780887
947, null, null,null,200.88656031573404
2879, null, null,null,485.85649150360206
74, null, null,null,404.828848729556
1104, null, null,null,328.2581213406204
941, null, null,null,399.13454087681544
1406, null, null,null,438.58658695330644
1529, null, null,null,308.8993545697334
1883, null, null,null,361.0692425592384
385, null, null,null,287.0906141624998
496, null, null,null,301.7757544004602
1052, null, null,null,153.94519694824942
2541, null, null,null,242.37960575086274
127, null, null,null,45.49561343158483
1571, null, null,null,364.5218051200846
2115, null, null,null,552.5762710703483
1738, null, null,null,415.94401638757785
635, null, null,null,171.0036727898759
2914, null, null,null,184.26716068060048
2314, null, null,null,288.735043206156
321, null, null,null,409.4535435068045
1361, null, null,null,386.88270160367705
1861, null, null,null,263.7689997879064
2366, null, null,null,334.8455245548518
2491, null, null,null,382.3217324148253
377, null, null,null,395.8214018411355
1759, null, null,null,518.4118249810376
534, null, null,null,296.28856602180696
1204, null, null,null,363.5707521141558
2713, null, null,null,451.53837838011793
744, null, null,null,486.644528795775
501, null, null,null,472.91087516272756
460, null, null,null,476.95479253320684
1142, null, null,null,406.8343543039854
1227, null, null,null,432.8584050820414
1496, null, null,null,484.0656135685543
1480, null, null,null,161.38754877776458
2425, null, null,null,264.0163171235975
2415, null, null,null,504.3072110998689
1157, null, null,null,301.43822688721787
1189, null, null,null,378.5931589179974
262, null, null,null,213.53093155265177
1193, null, null,null,384.0738088633541
1267, null, null,null,73.9467440693537
1592, null, null,null,337.14825403093124
471, null, null,null,292.1970792456905
441, null, null,null,223.27990857396054
2446, null, null,null,195.05543992497337
1678, null, null,null,296.82146139256434
2344, null, null,null,191.96065845901117
2477, null, null,null,342.07141050626194
3, null, null,null,234.52712304737983
2808, null, null,null,181.09910496521672
1115, null, null,null,331.74591086805816
2768, null, null,null,405.2749265185748
233, null, null,null,336.65896382977746
1393, null, null,null,268.50428314339104
2691, null, null,null,382.2625533838353
898, null, null,null,48.7639419330292
1430, null, null,null,403.1756022914456
2677, null, null,null,222.4799286687112
631, null, null,null,104.30647400709229
2520, null, null,null,393.4055889636782
578, null, null,null,298.5897817355986
2209, null, null,null,599.8640913492633
1629, null, null,null,288.86565570507446
576, null, null,null,187.2946274411093
1976, null, null,null,191.17600776281034
2670, null, null,null,347.45485570358204
474, null, null,null,453.7545380260398
2556, null, null,null,336.78557329239135
1994, null, null,null,250.57317629429318
1240, null, null,null,364.3356374347
1277, null, null,null,226.27757716922085
2532, null, null,null,134.2624800090513
222, null, null,null,368.16167157811395
1075, null, null,null,371.00577313049877
117, null, null,null,582.1869245415007
1899, null, null,null,324.00010722984246
106, null, null,null,328.24566670447183
859, null, null,null,117.82619105750959
2913, null, null,null,259.96915882210595
1538, null, null,null,235.22362428461275
2526, null, null,null,518.3902860574765
2516, null, null,null,432.8584050820414
2262, null, null,null,344.7759476774983
2633, null, null,null,189.60773826867813
2688, null, null,null,147.72628475942832
2600, null, null,null,138.62527315789717
2471, null, null,null,613.4483458973361
2550, null, null,null,385.18606226921327
2617, null, null,null,270.72216193512503
1037, null, null,null,368.6674853956689
1243, null, null,null,207.53856633979515
2473, null, null,null,382.3217324148253
1885, null, null,null,333.21977222154635
2542, null, null,null,68.11682953925333
1, null, null,null,227.13653654543992
583, null, null,null,474.36610422888015
1915, null, null,null,242.13054727400964
345, null, null,null,228.93699768429298
1563, null, null,null,294.8284029730977
1770, null, null,null,439.7326736562214
1436, null, null,null,399.13307952375817
381, null, null,null,242.0093351382319
1027, null, null,null,50.15603058346914
1213, null, null,null,458.3478857376421
2590, null, null,null,239.23876181296905
1431, null, null,null,297.2040684679728
2644, null, null,null,363.23249334713796
31, null, null,null,372.92098064618835
1836, null, null,null,393.63738006977746
1383, null, null,null,274.2140301339397
2160, null, null,null,339.0466022818894
1003, null, null,null,262.3953324761894
2047, null, null,null,149.65904008648403
252, null, null,null,333.5031452467285
1118, null, null,null,10.676470588235293
2000, null, null,null,385.20505748736423
1462, null, null,null,407.5849136663927
0, null, null,null,56.404938191388545
517, null, null,null,163.64779449340946
1025, null, null,null,108.36661150219307
1005, null, null,null,466.1263440399611
2192, null, null,null,370.1138136492967
714, null, null,null,383.7607505994028
2613, null, null,null,170.7707317312481
739, null, null,null,460.3904728958025
2062, null, null,null,283.9028673232782
2463, null, null,null,155.77109806054287
2414, null, null,null,492.3514638331778
126, null, null,null,534.5429897877684
1305, null, null,null,140.712110789141
2089, null, null,null,366.46473340092086
1989, null, null,null,346.56079917357107
2009, null, null,null,433.561208860201
1215, null, null,null,361.0692425592384
825, null, null,null,285.3258533840188
2134, null, null,null,633.3513612665585
2771, null, null,null,32.1651660944626
932, null, null,null,8.323333333333334
1756, null, null,null,402.3286822519683
468, null, null,null,13.926057230288627
32, null, null,null,282.8104406459807
380, null, null,null,322.86397390124256
1851, null, null,null,342.7557260007733
2475, null, null,null,553.6322973413153
557, null, null,null,335.6441044107008
1683, null, null,null,327.38237213450486
900, null, null,null,401.89911913441716
870, null, null,null,256.5627517826442
2796, null, null,null,377.2012986044828
2694, null, null,null,209.34903813854666
740, null, null,null,176.1537214367885
1598, null, null,null,206.75322037649937
1140, null, null,null,341.27528647020347
2493, null, null,null,442.49561632562273
789, null, null,null,292.73604653927714
518, null, null,null,514.0589324739124
2274, null, null,null,330.3349957142231
2544, null, null,null,379.0433319904187
2736, null, null,null,21.548868416369572
1288, null, null,null,539.5549704557859
1345, null, null,null,3.8076923076923075
367, null, null,null,336.78557329239135
1996, null, null,null,315.41400895067875
539, null, null,null,62.44749023902081
112, null, null,null,420.91075365845427
695, null, null,null,360.86937160537036
1694, null, null,null,106.94677339286866
2524, null, null,null,380.47195927742325
130, null, null,null,149.75659428601782
2058, null, null,null,135.12261251477597
304, null, null,null,420.67989172258626
1889, null, null,null,295.931718593614
2059, null, null,null,264.68403983083726
2377, null, null,null,630.5115197489108
1034, null, null,null,462.02710040907306
1728, null, null,null,390.22546528460384
2432, null, null,null,319.5623452188687
1422, null, null,null,279.00538888673583
1491, null, null,null,572.8284360681281
96, null, null,null,264.3503732982338
153, null, null,null,348.8225550568967
2219, null, null,null,69.4755600176822
2140, null, null,null,437.3617473952139
2927, null, null,null,232.9930593318757
1919, null, null,null,339.79790611368213
2357, null, null,null,329.5368284528996
719, null, null,null,282.1272364085158
2591, null, null,null,345.0232372233513
1275, null, null,null,339.34407019907997
359, null, null,null,389.14856230598576
1905, null, null,null,500.89167075788623
172, null, null,null,295.91376962412966
1089, null, null,null,391.2259497690576
1972, null, null,null,377.8256005182949
370, null, null,null,321.2270669848765
2788, null, null,null,383.4481843410802
1281, null, null,null,537.7482529286262
1335, null, null,null,314.59692019754124
865, null, null,null,207.36427545443925
2322, null, null,null,234.03160421679817
2388, null, null,null,469.05655800025147
171, null, null,null,441.4546278474015
617, null, null,null,394.095088958834
401, null, null,null,342.1384691063171
1928, null, null,null,399.45982708535973
2606, null, null,null,137.9635970668014
2904, null, null,null,375.89460427607634
1781, null, null,null,105.73114446041993
2654, null, null,null,289.8324443131169
2177, null, null,null,463.33756354859315
1990, null, null,null,377.7744006090983
2146, null, null,null,601.4485586664266
951, null, null,null,337.29318584950283
1072, null, null,null,256.2289391209497
1256, null, null,null,97.42284534129861
447, null, null,null,48.7639419330292
436, null, null,null,378.26879638297163
2574, null, null,null,444.1204606979394
4, null, null,null,179.80765872109578
1341, null, null,null,219.01729320388984
1287, null, null,null,549.1437861293714
946, null, null,null,467.3464683943143
1133, null, null,null,374.84701065030663
1090, null, null,null,257.8813230120841
683, null, null,null,239.3806199142977
1576, null, null,null,566.2458345900774
420, null, null,null,377.17691368910005
2204, null, null,null,348.52404757401484
1363, null, null,null,452.5158293277442
1290, null, null,null,39.75493022832361
1380, null, null,null,444.35161982374194
2549, null, null,null,250.52530451099727
2740, null, null,null,346.992838384195
926, null, null,null,352.8269763152206
2073, null, null,null,269.2190000550035
2856, null, null,null,309.71568143348674
2456, null, null,null,338.36412036857564
2737, null, null,null,96.13530857239536
1575, null, null,null,304.83021417007797
483, null, null,null,466.0747356216548
1934, null, null,null,245.16608006797796
844, null, null,null,277.90559116135273
1042, null, null,null,342.1196871050193
1328, null, null,null,83.43133421098605
258, null, null,null,338.6306371026823
1262, null, null,null,520.2158576723763
1232, null, null,null,436.7263059630447
1461, null, null,null,38.31482752469256
1050, null, null,null,27.97826086956522
763, null, null,null,330.3349957142231
2530, null, null,null,473.7595462305298
2828, null, null,null,398.6780464763216
1768, null, null,null,361.8823479343273
120, null, null,null,366.6082974998749
960, null, null,null,204.76542659387863
1817, null, null,null,295.8392648489008
2651, null, null,null,368.4493343098
330, null, null,null,252.2980735417809
100, null, null,null,221.38108037734648
1937, null, null,null,332.28342481050265
2403, null, null,null,302.251236142211
2025, null, null,null,368.1408378807412
254, null, null,null,322.82855113526773
2825, null, null,null,617.5835126645753
1856, null, null,null,177.97006257832015
785, null, null,null,470.1712081888545
2547, null, null,null,325.78825232359407
1358, null, null,null,345.0751522058989
2434, null, null,null,254.71082060886238
1886, null, null,null,188.41347637511353
2329, null, null,null,432.3065503104675
2546, null, null,null,545.7392247132553
600, null, null,null,352.0378132436382
759, null, null,null,231.23528197816233
128, null, null,null,345.11309561919137
2267, null, null,null,381.1733254392905
416, null, null,null,390.8636759156881
723, null, null,null,196.14277515600537
834, null, null,null,380.51260923346143
537, null, null,null,21.81849438849975
717, null, null,null,450.8209137223686
755, null, null,null,206.64921730215337
2636, null, null,null,453.5217999491904
2778, null, null,null,206.33344574003146
1438, null, null,null,594.6620857998545
1494, null, null,null,318.97187764616234
16, null, null,null,290.68149076070256
1829, null, null,null,366.5951749239655
1437, null, null,null,234.07784926822225
134, null, null,null,373.5105652102078
425, null, null,null,15.79887859244017
431, null, null,null,412.8066513917874
2438, null, null,null,465.9123818201715
1708, null, null,null,546.2071905470489
1505, null, null,null,378.2444198993744
867, null, null,null,465.8879274091196
2522, null, null,null,53.15048266968347
1016, null, null,null,201.61961342038015
871, null, null,null,483.744690165294
1183, null, null,null,370.1987861015031
956, null, null,null,349.19122296444164
1992, null, null,null,499.58151400163877
1904, null, null,null,18.831172801761028
1179, null, null,null,440.2626039959242
1630, null, null,null,296.8952142116673
736, null, null,null,360.7013101318937
1913, null, null,null,469.3568730381401
492, null, null,null,290.24543770950305
509, null, null,null,348.333096910641
998, null, null,null,275.31200915608855
237, null, null,null,358.0034163107429
2325, null, null,null,455.15024657368735
2259, null, null,null,312.75473013366764
348, null, null,null,376.71284083339265
2199, null, null,null,109.34096084452796
2555, null, null,null,314.1763523346727
581, null, null,null,278.0857302824651
1920, null, null,null,376.64312268730157
158, null, null,null,177.91591725032126
363, null, null,null,278.78286329398264
138, null, null,null,257.9826902083149
2193, null, null,null,228.83463363125534
514, null, null,null,241.6022610834833
1472, null, null,null,442.25887833923946
2930, null, null,null,423.3127246472874
2090, null, null,null,337.14825403093124
343, null, null,null,31.192090298129756
1974, null, null,null,407.5849136663927
2071, null, null,null,384.0738088633541
1151, null, null,null,19.9528617091488
2558, null, null,null,307.703409419841
866, null, null,null,358.0034163107429
2692, null, null,null,537.4006361252625
2539, null, null,null,399.13454087681544
2502, null, null,null,395.7883483255555
690, null, null,null,304.2277016959626
1238, null, null,null,342.7557260007733
2137, null, null,null,362.32652654163803
46, null, null,null,140.8109423678106
2419, null, null,null,410.865872455653
908, null, null,null,277.19831959266713
720, null, null,null,143.85984824376365
19, null, null,null,343.7132088076314
2773, null, null,null,299.9970015111381
2270, null, null,null,403.9563552732239
480, null, null,null,15.940677966101699
762, null, null,null,381.93576124336306
1534, null, null,null,271.72623029475506
664, null, null,null,431.1673063002705
2717, null, null,null,468.9215715761724
1279, null, null,null,104.89349310392495
809, null, null,null,523.0775645537742
2119, null, null,null,149.75659428601782
1546, null, null,null,461.9229064488919
79, null, null,null,292.1478123755942
2470, null, null,null,410.6239931507929
1533, null, null,null,261.24055042195505
1848, null, null,null,417.3004463029545
9, null, null,null,251.5598490289305
2924, null, null,null,327.0019109873221
2064, null, null,null,269.8847143080544
1862, null, null,null,453.28352413738446
2468, null, null,null,407.5849136663927
1827, null, null,null,352.0526697069009
1404, null, null,null,545.727841865451
2254, null, null,null,300.5153607923421
1241, null, null,null,239.50232690831646
332, null, null,null,407.09651270804227
1499, null, null,null,283.76083859470447
2953, null, null,null,326.89694912929326
884, null, null,null,316.573532244349
2238, null, null,null,342.74123232449784
598, null, null,null,370.58461446230575
472, null, null,null,375.08278074570126
1823, null, null,null,453.77901074192044
1564, null, null,null,89.10131882274108
2754, null, null,null,125.0135251077291
1285, null, null,null,539.5549704557859
174, null, null,null,201.78194221365086
1322, null, null,null,183.7593418954817
2420, null, null,null,374.0360422853706
1378, null, null,null,155.1534895586631
1187, null, null,null,308.19949519558406
728, null, null,null,374.6209843647891
67, null, null,null,299.647062758789
2678, null, null,null,105.9404192996781
188, null, null,null,303.995133888679
290, null, null,null,476.7159756768056
1973, null, null,null,466.69164048905344
310, null, null,null,451.773057912314
2341, null, null,null,322.86397390124256
2673, null, null,null,292.45940032184524
2903, null, null,null,358.74283831813284
2862, null, null,null,337.6700653124928
890, null, null,null,378.5211984599305
1902, null, null,null,541.709194955578
1783, null, null,null,328.18086578532854
2735, null, null,null,233.74449010513442
808, null, null,null,300.44771742154643
2483, null, null,null,312.7690317071647
541, null, null,null,358.7516243665965
529, null, null,null,13.026315789473667
1955, null, null,null,423.3127246472874
934, null, null,null,398.05143209047174
277, null, null,null,362.3618955350714
1085, null, null,null,316.606208788065
1109, null, null,null,350.5549507428079
194, null, null,null,308.4718542746406
1386, null, null,null,290.5232098100324
1603, null, null,null,10.960396039603959
1555, null, null,null,373.00893737893836
2806, null, null,null,447.61071287841366
2916, null, null,null,92.15838751663105
843, null, null,null,326.62588928637365
2158, null, null,null,509.29196752746304
1787, null, null,null,155.37090987571287
880, null, null,null,307.1976442150868
612, null, null,null,388.0999824367857
1767, null, null,null,422.36929517694637
1055, null, null,null,43.45490006623591
1912, null, null,null,330.9967483751063
2933, null, null,null,420.8376555077306
1832, null, null,null,358.0034163107429
610, null, null,null,419.2518149513478
1343, null, null,null,404.828848729556
2225, null, null,null,413.9049127321313
800, null, null,null,413.46435697478086
1714, null, null,null,334.5926060970606
2023, null, null,null,343.73816213421196
1206, null, null,null,374.5496380473408
2589, null, null,null,290.3367742146286
1648, null, null,null,134.17891530204363
2664, null, null,null,439.34331402948266
753, null, null,null,360.86937160537036
1877, null, null,null,345.03642178551365
2148, null, null,null,189.4889130918805
1046, null, null,null,286.8358231056789
1805, null, null,null,418.7775970865739
623, null, null,null,236.69552015059696
53, null, null,null,290.4741685977436
1417, null, null,null,275.32416888953134
39, null, null,null,541.1659228355358
2086, null, null,null,300.2365786405492
1278, null, null,null,256.05451663563633
2454, null, null,null,346.99173329736055
58, null, null,null,157.09902039505957
948, null, null,null,58.52023997153091
1347, null, null,null,334.8455245548518
2919, null, null,null,267.07586888949385
71, null, null,null,237.8429594475488
1053, null, null,null,292.73604653927714
1147, null, null,null,441.3568370478401
1762, null, null,null,404.1154942331557
2536, null, null,null,349.7486762792884
2399, null, null,null,53.637111814286904
2268, null, null,null,269.2190000550035
309, null, null,null,386.1742788383829
1979, null, null,null,375.838784031274
1442, null, null,null,381.04834181207843
398, null, null,null,313.5091553780887
1180, null, null,null,203.50999155820435
2854, null, null,null,354.7055758998087
15, null, null,null,359.1622548750113
2797, null, null,null,177.9758319732896
2183, null, null,null,367.3502365376655
2803, null, null,null,386.0075015002124
1959, null, null,null,366.278102291434
2218, null, null,null,375.26044078364987
2382, null, null,null,433.4539574435119
267, null, null,null,329.24163362714955
2674, null, null,null,459.88741246899457
250, null, null,null,284.44656084867137
1811, null, null,null,382.1253580212477
1412, null, null,null,328.9051620639136
686, null, null,null,7.568721719457013
1834, null, null,null,421.406657971223
1452, null, null,null,361.04667510318575
2748, null, null,null,333.8583434687044
453, null, null,null,237.47191365189715
2451, null, null,null,425.3208735677779
554, null, null,null,408.9644497536661
2572, null, null,null,221.49678983338333
1988, null, null,null,167.8522049336663
1689, null, null,null,334.8128564087191
2342, null, null,null,343.8480444245297
1613, null, null,null,514.0498786418074
814, null, null,null,347.45485570358204
1445, null, null,null,335.95180601918565
1918, null, null,null,46.490608317783405
1397, null, null,null,440.2701291507588
2719, null, null,null,230.32649246306605
1415, null, null,null,279.8010691993118
654, null, null,null,17.441151422244936
1636, null, null,null,625.5704494024048
1259, null, null,null,270.7340228378402
1389, null, null,null,159.4908083295807
2610, null, null,null,172.17886390966524
458, null, null,null,299.9970015111381
2107, null, null,null,322.86397390124256
827, null, null,null,359.56414568365284
324, null, null,null,173.71678636757213
528, null, null,null,67.5105604403096
1284, null, null,null,365.357387658663
2166, null, null,null,377.1300247237917
199, null, null,null,265.774453877775
1504, null, null,null,187.9795194327288
2621, null, null,null,482.46816319487647
1585, null, null,null,479.26126492359896
1310, null, null,null,473.8046821156154
1195, null, null,null,433.05535588589373
1410, null, null,null,196.48981086975397
2427, null, null,null,335.8613224030849
52, null, null,null,344.4097917568752
1754, null, null,null,357.50713316483257
2164, null, null,null,433.4539574435119
143, null, null,null,67.21420305745242
129, null, null,null,128.46904769721115
2057, null, null,null,311.9927325754758
2714, null, null,null,128.1666126276178
886, null, null,null,314.86557624587346
994, null, null,null,305.652296475066
2593, null, null,null,375.45855458832557
955, null, null,null,117.1405159992253
6, null, null,null,220.39620849332013
2278, null, null,null,94.3861823292285
102, null, null,null,349.88304563430177
512, null, null,null,515.2723609214188
830, null, null,null,433.58264060806573
484, null, null,null,380.1525020181454
2039, null, null,null,295.55350519928356
2027, null, null,null,363.08590324752174
2036, null, null,null,378.6508082857731
832, null, null,null,91.91982181540136
2582, null, null,null,601.4485586664266
2801, null, null,null,419.69285363729153
1707, null, null,null,362.19324657419
1384, null, null,null,492.3514638331778
208, null, null,null,49.16267013825141
18, null, null,null,343.4185685629762
1744, null, null,null,337.14825403093124
1308, null, null,null,323.46377574211283
2538, null, null,null,306.49611400760335
2687, null, null,null,334.81515408881893
1172, null, null,null,162.0425273976536
2033, null, null,null,322.05248935458354
2865, null, null,null,43.15038527073078
2458, null, null,null,366.0327855592147
916, null, null,null,194.4011921040634
921, null, null,null,151.15696513990778
2649, null, null,null,328.97413565421624
1736, null, null,null,465.73326401729855
1465, null, null,null,667.9173547311243
1011, null, null,null,372.32582198812685
2015, null, null,null,400.0810473630731
1807, null, null,null,206.40980073912556
34, null, null,null,487.9972612433138
36, null, null,null,132.3273536881099
773, null, null,null,211.37379951118518
1408, null, null,null,393.5561322795023
1226, null, null,null,257.00826351324264
2104, null, null,null,378.6508082857731
62, null, null,null,482.90407146343927
980, null, null,null,320.4719414160599
2172, null, null,null,134.69281961761533
841, null, null,null,142.39298121776093
862, null, null,null,280.7415629022072
1316, null, null,null,321.24782108827515
2720, null, null,null,293.1447053561817
2570, null, null,null,263.99990414075927
177, null, null,null,489.6819070826476
206, null, null,null,169.15147967756377
394, null, null,null,273.25177136224477
300, null, null,null,577.2083659583542
977, null, null,null,350.4733474750497
1207, null, null,null,384.21350909217256
2337, null, null,null,378.0670502316112
1693, null, null,null,295.8392648489008
1236, null, null,null,182.9325562115786
1525, null, null,null,370.0723158242999
2216, null, null,null,319.4645382859688
97, null, null,null,436.7263059630447
840, null, null,null,255.5679431205497
2288, null, null,null,451.8373709173476
1116, null, null,null,193.3741991732148
633, null, null,null,224.83640718381724
2050, null, null,null,399.8598858681683
1188, null, null,null,166.34363882634773
1394, null, null,null,285.4649702836486
855, null, null,null,190.83448607856454
2330, null, null,null,564.5017493646614
2426, null, null,null,334.3775321336352
511, null, null,null,427.30749234666894
766, null, null,null,452.7881248652136
1967, null, null,null,322.4970243021453
625, null, null,null,314.82945841436157
26, null, null,null,435.27379823577246
1831, null, null,null,420.67989172258626
1222, null, null,null,408.3689609454691
1684, null, null,null,169.80237842493045
1357, null, null,null,359.7388392509017
2909, null, null,null,196.34597858360908
2551, null, null,null,363.08590324752174
181, null, null,null,324.02820102267475
2647, null, null,null,571.6892082513166
109, null, null,null,110.83977565491884
2945, null, null,null,334.30453154748477
1985, null, null,null,438.3582235746827
1416, null, null,null,431.1673063002705
2597, null, null,null,374.0360422853706
824, null, null,null,292.32538056122877
2361, null, null,null,69.52473528343077
2715, null, null,null,321.6132776792308
2358, null, null,null,489.8881683093596
1804, null, null,null,364.2236756620701
413, null, null,null,395.8214018411355
2900, null, null,null,559.0409567584254
30, null, null,null,287.26488088308497
450, null, null,null,366.8391357185236
2684, null, null,null,145.51168962359733
2339, null, null,null,403.23852836786716
1777, null, null,null,387.7296172036535
2191, null, null,null,348.98426984984894
1890, null, null,null,189.2986373595427
1791, null, null,null,354.9015787035581
1354, null, null,null,428.54811351585874
256, null, null,null,222.1751816219435
180, null, null,null,352.8269763152206
2011, null, null,null,356.96983663916546
691, null, null,null,267.78398624942855
653, null, null,null,334.8455245548518
368, null, null,null,136.46927838070826
1993, null, null,null,367.5321915290844
1516, null, null,null,180.9479015131941
964, null, null,null,489.24345721245265
1809, null, null,null,396.80322985848187
1056, null, null,null,267.7501993468296
118, null, null,null,272.95676961853104
2105, null, null,null,614.4831338179022
1670, null, null,null,321.6132776792308
2418, null, null,null,523.0775645537742
2094, null, null,null,255.22318775377477
1049, null, null,null,290.3202423228799
1010, null, null,null,190.08452213854648
1517, null, null,null,425.0715141070813
2585, null, null,null,449.07774397204673
202, null, null,null,44.165600885920085
2507, null, null,null,310.9130363188188
603, null, null,null,453.80556178756535
498, null, null,null,272.7581069710816
1926, null, null,null,28.37426158582244
2588, null, null,null,316.4526567268624
1495, null, null,null,255.49269432203394
637, null, null,null,514.2517891674256
369, null, null,null,185.1413509403666
2886, null, null,null,202.62090734259488
2208, null, null,null,77.64201614439095
2476, null, null,null,473.3544921089053
2006, null, null,null,388.77811229754195
2746, null, null,null,397.42931610071446
1569, null, null,null,430.5059372748157
877, null, null,null,366.9898794634294
1586, null, null,null,225.19409432042977
2175, null, null,null,351.8806544237577
2372, null, null,null,220.77561752221533
87, null, null,null,452.60003531372814
312, null, null,null,493.0289643481546
1606, null, null,null,610.4738578406693
743, null, null,null,323.5617896813385
1186, null, null,null,23.404031511427853
1500, null, null,null,9.364080515927299
1540, null, null,null,406.31457668216024
1311, null, null,null,358.93267526299815
1949, null, null,null,545.7392247132553
2356, null, null,null,396.5384656300998
1045, null, null,null,341.7712906932104
1120, null, null,null,345.44872053327754
2951, null, null,null,362.1663871949821
212, null, null,null,343.3476540967264
704, null, null,null,428.57213241291487
149, null, null,null,551.3947235794383
2163, null, null,null,355.2008771166071
116, null, null,null,545.7392247132553
2760, null, null,null,303.6904356051523
1884, null, null,null,377.2012986044828
2125, null, null,null,445.0555449757417
1649, null, null,null,366.46473340092086
607, null, null,null,328.2581213406204
1718, null, null,null,318.9996397046257
1700, null, null,null,309.85186246283973
2642, null, null,null,61.562361481673626
1647, null, null,null,370.1138136492967
1957, null, null,null,119.35285820468808
1370, null, null,null,64.7556049986399
2620, null, null,null,261.9308108032652
1909, null, null,null,304.73515482164083
1936, null, null,null,395.68527181196134
119, null, null,null,332.8366662401009
260, null, null,null,423.3127246472874
1581, null, null,null,338.85397194816113
108, null, null,null,249.5279196862653
27, null, null,null,314.5196396252947
2335, null, null,null,516.515478203087
2807, null, null,null,534.4162548332346
2098, null, null,null,425.4149978609532
279, null, null,null,275.2211237977983
56, null, null,null,109.31471726242198
722, null, null,null,170.5934956996843
2171, null, null,null,327.4085452985131
1483, null, null,null,489.6819070826476
1482, null, null,null,416.1063837600178
1387, null, null,null,368.48738273547747
1721, null, null,null,353.7495917644583
88, null, null,null,236.1522017942547
43, null, null,null,331.74591086805816
1092, null, null,null,220.89900526368663
2482, null, null,null,323.8805111351132
1653, null, null,null,233.46436034686582
1688, null, null,null,285.47561788538195
1797, null, null,null,386.3549549806325
2194, null, null,null,264.08128632779193
49, null, null,null,427.743608916095
1922, null, null,null,466.0747356216548
725, null, null,null,321.6132776792308
333, null, null,null,275.1353828130824
2866, null, null,null,356.49257619225426
2293, null, null,null,317.41156814017467
1057, null, null,null,271.52386445279194
2891, null, null,null,453.6406454471136
2410, null, null,null,358.74283831813284
586, null, null,null,385.9962589749012
1633, null, null,null,240.81980256086857
2402, null, null,null,397.28761233332284
1381, null, null,null,427.30749234666894
816, null, null,null,385.2580486077011
1449, null, null,null,488.70777388189845
11, null, null,null,258.2582993532445
1304, null, null,null,535.527446646878
2308, null, null,null,275.39295609222836
